Country,Age,isbn,average_rating,original_publication_year,title,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,price
 usa,31,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,32,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,47,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,28,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,29,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,35,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,50,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 australia,29,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,27,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,39,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,28,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,41,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,32,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,47,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,44,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,60,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,34,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,43,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,25,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,33,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 canada,57,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 italy,25,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,33,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,24,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,40,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,61,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,29,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,37,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,34,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,26,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,26,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,29,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,28,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,44,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,43,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,51,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,53,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,41,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,27,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 france,28,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,22,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,28,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,30,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 united kingdom,57,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,21,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 portugal,35,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,25,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,23,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,32,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,47,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,27,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,28,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,59,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,36,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,35,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,51,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,30,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,35,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 spain,37,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,48,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,25,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,32,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,27,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,34,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,61,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,56,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,48,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,37,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,31,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,29,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 italy,25,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,52,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,26,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,22,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,31,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,25,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,33,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,55,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 united kingdom,33,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,23,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,20,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,35,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 canada,33,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,28,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,26,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,31,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,29,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,23,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 trinidad and tobago,31,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,36,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,28,014028009X,3.75,1996.0,"Bridget Jones's Diary (Bridget Jones, #1)",736498,28973,59309,198555,254836,212825,14.07
 usa,24,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,42,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,31,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,49,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 portugal,27,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,17,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,47,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,49,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,46,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,37,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,40,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,22,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,47,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,42,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 malaysia,26,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,45,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,18,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,23,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,45,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 canada,36,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,26,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,37,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,23,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,20,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,59,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,49,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,28,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 united kingdom,48,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,44,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,35,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,25,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,33,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 spain,36,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 australia,26,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,30,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,45,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 united kingdom,31,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 canada,31,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 canada,33,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,41,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,25,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 portugal,40,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,28,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,40,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,23,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,30,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 united kingdom,25,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,21,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 united kingdom,29,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,71,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,42,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,40,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,60,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,29,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,37,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,58,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 united kingdom,36,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,29,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,64,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,34,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,44,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,33,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,19,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,47,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,40,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,52,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,29,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,28,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,57,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,47,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,33,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,34,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,36,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,31,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,16,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,36,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,43,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,52,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,27,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,34,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 united kingdom,33,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,26,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 united kingdom,44,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
 usa,20,014100018X,3.95,1998.0,"Chocolat (Chocolat, #1)",84770,916,4161,22099,37751,28165,1.34 to $41.58
